"id","ngram","ngramids","corpus_sum","ngram_length","specificity","in_degree","out_degree","cluster","n_types"
"2269","0x99b80","Caster angle","{8319460}",30241901,2,2.30663267612755e-07,30,24,5,0
"2270","0x99f02b","Draft tube","{9430708,5845682}",30241901,2,1.03421569661667e-06,4,0,5,1
"2271","0x9a0c","Altitude","{214599,328906}",30241901,2,9.88084244371451e-06,2221,66,2,1
"2272","0x9a36fb","Axial Turbine Stages","{18834344}",30241901,2,1.59799707047187e-06,0,0,4,0
"2273","0x9a5265","Bridge bearing","{22895687}",30241901,2,3.87514289589429e-07,2,0,1,0
"2274","0x9a658","Computer case","{1582017,1423429,45755725,3835211}",30241901,2,8.55276769938521e-07,44,95,4,1
"2275","0x9a65c","Broadcast delay","{1205330,1680223,675643}",30241901,2,1.82038421416056e-07,238,44,4,0
"2276","0x9a747","Spherical cap","{592002}",30241901,2,2.07226892828571e-07,10,24,7,0
"2277","0x9a8db1","Mass concrete","{7995169}",30241901,2,1.07642858219286e-06,3,0,1,0
"2278","0x9a92","Nitrogen cycle","{4226104}",30241901,2,2.42196430993393e-07,78,109,3,1
"2279","0x9ad2","Energy level","{3249530,1034339,140938,88570}",30241901,2,1.59470901065608e-07,152,130,3,0
"2280","0x9ad4","Thermal conductivity","{253}",30241901,2,5.95361660345657e-08,332,94,6,0
"2281","0x9ad43b","System generation","{1340909}",30241901,2,4.35409314145425e-07,6,0,5,0
"2282","0x9aea","Preadditive category","{687960}",30241901,2,4.35953575788107e-05,35,66,7,0
"2283","0x9b0","Base pair","{287593}",30241901,2,1.8060882251558e-09,354,91,1,1
"2284","0x9b3b4","Radical initiator","{6997550}",30241901,2,8.07321436644643e-09,42,36,3,0
"2285","0x9b3f","Electric potential","{191104,1917784,554183}",30241901,2,1.63150172444185e-07,217,62,6,1
"2286","0x9b518","Electric double-layer capacitor","{34911086,34869469}",30241901,3,5.3011530723588e-08,19,45,2,0
"2287","0x9b56","Disc brake","{1753924,2692630}",30241901,2,1.45406607746271e-05,367,127,5,1
"2288","0x9b7207","Lithium (medication)","{2885473}",30241901,2,2.94195482530693e-09,73,0,3,5
"2289","0x9baef0","Level (logarithmic quantity)","{2878929}",30241901,2,1.04170507954147e-07,14,0,9,1
"2290","0x9bb150","Watergate (architecture)","{1281278}",30241901,2,1.95714287671429e-07,10,0,1,0
"2291","0x9bde53","Auxiliary line","{22442794}",30241901,2,1.5710038767139e-06,2,0,7,0
"2292","0x9c177","Side chain","{3463}",30241901,2,5.28524672107786e-09,130,29,3,0
"2293","0x9c30c","Passive radiator","{2530592}",30241901,2,9.74878715948248e-07,10,24,4,0
"2294","0x9c3dd5","Leading edge","{903973}",30241901,2,0.000116053502270824,114,0,6,0
"2295","0x9c58f","Detection theory","{4072093,3162086,1829448}",30241901,2,3.52001272335977e-08,32,57,4,0
"2296","0x9c612","Ammonium carbonate","{475002}",30241901,2,8.44625740168763e-09,58,28,3,6
"2297","0x9cde","Average","{45689}",30241901,2,4.6326784811284e-08,189,55,7,1
"2298","0x9ce06b","Avenged (2013 film)","{2341248}",30241901,2,7.75028579178857e-08,1,0,8,7
"2299","0x9d06f","Chemical reactor","{7247807,1330028}",30241901,2,3.91141483973683e-07,45,57,1,0
"2300","0x9d301","Automotive battery","{13980666,4727288,15917991,14109810}",30241901,2,3.60217528759552e-06,30,62,5,0
"2301","0x9d7d","Marine mammal","{1883413}",30241901,2,2.36289200969164e-07,193,390,5,1
"2302","0x9dbef2","Intimate Contact","{1138861}",30241901,2,6.96411462920299e-08,5,0,8,6
"2303","0x9def35","Direct action","{69065}",30241901,2,1.13974791055714e-07,346,0,9,1
"2304","0x9dfba4","Voltage sag","{35686661,12721271,15412027,34975605}",30241901,2,1.04951786763804e-05,2,0,4,0
"2305","0x9e4538","Radio access technology","{4599986}",30241901,3,2.34572814521446e-08,3,0,4,0
"2306","0x9e60","Dust storm","{3662370}",30241901,2,4.84392861986786e-06,164,81,2,0
"2307","0x9e80b","Block diagram","{546915}",30241901,2,2.05032297360224e-06,29,32,9,0
"2308","0x9e99","Curvature","{882847,1934051,1766925}",30241901,2,9.27955674304187e-07,262,139,7,1
"2309","0x9ea2d8","Dynamic balance","{3189744}",30241901,2,1.03062311061018e-07,2,0,6,0
"2310","0x9ed15b","Fluid limit","{34465967}",30241901,2,1.36448693517404e-07,1,0,4,0
"2311","0x9f6f0","Fluorescence microscope","{1053321}",30241901,2,1.52324799366914e-08,58,85,5,1
"2312","0x9f6f6d","Oscillating Water Column","{42631102}",30241901,3,1.44865154986702e-06,2,0,2,0
"2313","0x9f7aa5","Type Control","{402269,22030342}",30241901,2,8.07321436644643e-07,0,0,8,9
"2314","0x9f922","Initial condition","{339537}",30241901,2,6.25023047724885e-07,33,29,7,0
"2315","0x9f924","Mobile station","{1286002}",30241901,2,3.27801896181083e-10,20,31,4,0
"2316","0x9fa41","Pressure-gradient force","{3554036}",30241901,3,4.84392861986786e-06,5,9,6,0
"2317","0x9faf8","Polyvinyl fluoride","{32801620}",30241901,2,1.87749171312708e-08,14,18,1,5
"2318","0x9fafa","Polyvinyl alcohol","{35170774}",30241901,2,1.09591145245879e-08,59,67,1,5
"2319","0x9fbdf","Block design","{2111309}",30241901,2,2.23565936301593e-06,34,58,7,0
"2320","0x9fc3d","Foil (metal)","{3625241,1607182}",30241901,2,4.5374019128654e-07,26,16,5,0
"2321","0x9fd2","Load balancing (computing)","{19598014,2808853}",30241901,2,8.15819557030376e-07,132,81,4,2
"2322","0x9ff226","Flow straightener","{35237357,35513594}",30241901,2,3.22928574657857e-06,0,0,2,0
"2323","0xa011b","Hydraulic press","{1318880}",30241901,2,3.63294646490089e-07,47,32,5,0
"2324","0xa015e","Image resolution","{477826,123245}",30241901,2,8.16507141992054e-09,164,77,4,0
"2325","0xa01dd4","Internal combustion engine","{32726}",30241901,3,2.13586400767173e-07,990,0,5,1
"2326","0xa056b","Pneumatocyst","{1211343}",30241901,2,1.70962186583571e-06,9,13,2,0
"2327","0xa06bc","Covox Speech Thing","{4581369,223393}",30241901,2,9.48047191656094e-08,12,46,4,0
"2328","0xa0890","Lane departure warning system","{1874190}",30241901,2,2.64695552998244e-08,51,112,5,0
"2329","0xa0a8","Lightning","{1449468}",30241901,2,1.10718368454122e-05,792,248,5,1
"2330","0xa0b6be","Tooth wear","{17763436}",30241901,2,2.42196430993393e-06,13,0,9,0
"2331","0xa0dd31","Transmission belt","{38037064}",30241901,2,4.37968229644472e-07,0,0,9,0
"2332","0xa0edc","Power function","{434903}",30241901,2,6.29710720582822e-06,13,24,7,0
"2333","0xa0f5","Analytic function","{35706059}",30241901,2,8.24498488488146e-07,196,59,7,1
"2334","0xa136","Electrical resistance and conductance","{61779}",30241901,2,1.15868060010128e-07,64,139,6,1
"2335","0xa14c2","Linear range","{4830752}",30241901,2,5.80111211960222e-08,1,18,4,0
"2336","0xa15f6","Torsional vibration","{6922140,15081483}",30241901,2,3.53284907445792e-06,15,19,6,0
"2337","0xa19ea","High voltage","{265322,207281}",30241901,2,5.50706282903938e-07,133,119,4,1
"2338","0xa1e7a","Plating","{7885105}",30241901,2,1.06110155966437e-08,71,101,5,1
"2339","0xa1ef6f","Power management system","{7488545,36432984}",30241901,3,7.22534253800685e-07,1,0,4,0
"2340","0xa20c0","Natural product","{6889,191850}",30241901,2,3.18941802131217e-08,107,405,3,1
"2341","0xa25e7","Sea state","{659438}",30241901,2,7.75028579178857e-06,49,27,2,0
"2342","0xa27ff","Sodium borohydride","{2665082}",30241901,2,3.60679718530741e-09,89,68,3,5
"2343","0xa2b3c","Radiant intensity","{221160}",30241901,2,3.39924815429323e-08,21,26,6,0
"2344","0xa378c","Root element","{3248529,2659241}",30241901,2,5.26513980420419e-06,4,8,9,7
"2345","0xa3a95","Breakdown voltage","{2530243}",30241901,2,7.94086658994731e-08,49,30,4,0
"2346","0xa3c1c","Gear oil","{4858117}",30241901,2,4.89491734218226e-06,13,27,5,0
"2347","0xa3c1c8","Capacity loss","{221233}",30241901,2,1.56888376351995e-07,1,0,4,0
"2348","0xa3e65","Adipic acid","{759705}",30241901,2,4.00635088745855e-08,48,64,3,5
"2349","0xa3ef9","Failure cause","{15,3311379,2607976,1681148,5390683,245670,1534778}",30241901,2,1.63691380947259e-06,1,36,4,0
"2350","0xa3f5","Sea level","{454800,32562}",30241901,2,2.64196744246976e-05,2192,118,2,1
"2351","0xa4b1a8","Fan effect","{42524693}",30241901,2,4.03660718322321e-07,0,0,9,0
"2352","0xa4ef6","Bellman equation","{5044770}",30241901,2,3.91428575342857e-08,24,79,4,1
"2353","0xa4f96f","Post-transition metal","{452844}",30241901,2,4.85606879184748e-08,24,0,3,0
"2354","0xa50568","Track surface","{835921,3615549}",30241901,2,1.55005715835771e-07,11,0,2,0
"2355","0xa50b7","Polymer substrate","{1189967}",30241901,2,1.92293320211787e-06,0,19,3,0
"2356","0xa5401","Electric arc","{415090,2548374,34939843}",30241901,2,1.53580488898791e-07,198,106,5,0
"2357","0xa555","Present value","{364226}",30241901,2,2.57199749727497e-07,93,46,4,1
"2358","0xa555f","Effective action","{2128866}",30241901,2,2.69107145548214e-07,15,52,6,0
"2359","0xa58d5","System of measurement","{4305979}",30241901,2,8.95034852155923e-08,29,224,9,1
"2360","0xa58fb","Drilling rig","{10742814}",30241901,2,1.24682847358246e-08,142,135,4,1
"2361","0xa592f8","Component placement","{4790256}",30241901,2,5.73245990516906e-08,1,0,4,0
"2362","0xa60b7","Organic matter","{130365,241695}",30241901,2,1.26837343216622e-07,180,77,3,0
"2363","0xa61ce6","Methanosarcina barkeri","{4254605}",30241901,2,2.84936977639286e-07,6,0,9,3
"2364","0xa6487","Water supply network","{3511028}",30241901,3,1.4973504234522e-08,90,152,6,0
"2365","0xa6890","Geothermal heating","{709887}",30241901,2,4.17402359797124e-06,54,74,2,0
"2366","0xa68bf","Full scale","{598419}",30241901,2,1.15331633806378e-07,10,11,4,0
"2367","0xa695f5","Velocity gradient","{1608100}",30241901,2,1.53775511741837e-07,1,0,6,0
"2368","0xa69be","Fuel cell vehicle","{2002960}",30241901,4,1.907058511759e-08,49,143,5,1
"2369","0xa6b9","Impact event","{600147}",30241901,2,5.47336567216707e-08,216,270,2,1
"2370","0xa70e","Fresnel lens","{18198439}",30241901,2,1.51372769370871e-07,429,87,5,0
"2371","0xa728","Wi-Fi","{36997571}",30241901,2,1.15641387522957e-08,826,221,4,2
"2372","0xa74a82","Water level","{64424}",30241901,2,2.22754812723175e-06,13,0,2,0
"2373","0xa751","Type design","{2078348}",30241901,2,3.48762860630486e-06,22,15,9,1
"2374","0xa79fd","State observer","{21504066,11643348}",30241901,2,4.42592462729043e-07,10,27,4,0
"2375","0xa8945","Current transformer","{4750850}",30241901,2,3.12511523862442e-07,18,41,4,0
"2376","0xa8b56","Shape optimization","{275950,17900037}",30241901,2,3.79090065902702e-06,10,36,7,0
"2377","0xa8c2eb","Mechanical load","{1120513,644249}",30241901,2,8.51357151370714e-06,1,0,6,0
"2378","0xa8d835","Circuit topology","{19493110}",30241901,2,8.07321436644643e-07,3,0,7,0
"2379","0xa8e3e","Lattice tower","{7104921}",30241901,2,9.50003143610819e-05,64,379,1,1
"2380","0xa9268b","Base oil","{5587953}",30241901,2,5.74378887731366e-07,2,0,3,0
"2381","0xa95da","HVDC converter station","{2859290}",30241901,2,9.30794126955e-06,21,36,4,0
"2382","0xa964a","Steam explosion","{632768}",30241901,2,3.26190479452381e-08,33,52,2,1
"2383","0xa97fd","Wave loading","{9702413}",30241901,2,2.42196430993393e-06,4,7,6,0
"2384","0xaa0a0e","Central spindle","{4703319}",30241901,2,6.05491077483482e-07,2,0,9,0
"2385","0xaa40d","Fischer–Tropsch process","{1756872,3174152}",30241901,2,2.17399320947786e-07,56,132,3,1
"2386","0xaa5b2","Corynebacterium diphtheriae","{1571809}",30241901,2,5.94347069922437e-08,34,39,9,4
"2387","0xaa5e40","Packaging machine","{2905346}",30241901,2,4.92046925268744e-08,0,0,5,0
"2388","0xaa98e1","Oxygen storage","{2278710}",30241901,2,1.64200970165012e-07,4,0,3,0
"2389","0xaacd8b","Galvanic corrosion","{436347}",30241901,2,1.56255761931221e-07,72,0,3,0
"2390","0xaad2","Hydraulics","{457271,10322940}",30241901,2,2.55559451204667e-06,347,110,6,1
"2391","0xab281","Optimal design","{986845}",30241901,2,4.66884686252324e-07,27,137,4,1
"2392","0xabcf","Silicone","{13905951}",30241901,2,9.40568664052011e-08,282,136,1,1
"2393","0xabd2","Magnetic flux","{356078,14371640}",30241901,2,2.87640174545913e-05,131,47,6,0
"2394","0xabd6","Wire wrap","{335671}",30241901,2,6.91989802838265e-07,38,66,4,0
"2395","0xabdb","Electromagnetic induction","{467929,363035}",30241901,2,2.16869925815927e-06,221,83,6,1
"2396","0xabde","Electromotive force","{793671}",30241901,2,1.54166466432706e-06,120,99,6,1
"2397","0xabe9","Angular displacement","{520926,2964410,454444}",30241901,2,9.79747404034139e-06,15,18,7,0
"2398","0xabf1","Angular acceleration","{572619,2307811}",30241901,2,1.3508123384381e-06,53,20,6,0
"2399","0xac0c75","Skin friction drag","{9451492}",30241901,2,9.68785723973572e-07,3,0,6,0
"2400","0xac29","Printed circuit board","{3408415}",30241901,3,5.98015878996032e-08,491,201,4,1
"2401","0xac2b","Angular velocity","{155782,417594,380467,2142651,4139686}",30241901,2,2.15602712655456e-06,159,68,6,1
"2402","0xac5ab","Ecosystem valuation","{6009205}",30241901,2,6.72767863870536e-06,7,45,4,0
"2403","0xac9480","Aluminum electrolytic capacitor","{13380531}",30241901,3,2.76795921135306e-07,5,0,4,1
"2404","0xaca01","Ethyl acetate","{126344}",30241901,2,5.18760762502582e-10,110,66,3,5
"2405","0xaca02","Methyl acetate","{3233886}",30241901,2,3.68359590864476e-09,20,26,3,5
"2406","0xacd2","PID controller","{50486473,36869356,718781,6170665,455023,5626419}",30241901,2,5.35569503425193e-06,83,106,4,0
"2407","0xacd3","Organic acid","{509077}",30241901,2,8.28092763461468e-10,75,70,3,1
"2408","0xacdb","Drinking","{104897,1378699}",30241901,2,1.8074360521895e-06,67,57,9,0
"2409","0xacf3a","Sodium sulfite","{3363310}",30241901,2,4.03660718322321e-07,40,36,3,5
"2410","0xad1e","Redox","{34275350,975889,214391}",30241901,2,8.37416076908544e-08,784,187,3,1
"2411","0xad79db","Magnetic switch","{31203414}",30241901,2,3.78431923427176e-08,1,0,4,0
"2412","0xada2","Tropics","{824391}",30241901,2,7.75028579178857e-06,681,79,2,1
"2413","0xadee4e","Transmission loss","{621975,90612}",30241901,2,5.26832115756021e-07,2,0,6,0
"2414","0xadf29","Scroll compressor","{18575760}",30241901,2,1.33972096660131e-07,12,37,6,0
"2415","0xae0ad","Origin (mathematics)","{21749184}",30241901,2,6.05491077483482e-07,113,19,7,0
"2416","0xae47","Root mean square","{5738223,1134044}",30241901,2,5.58056292611504e-07,155,63,7,0
"2417","0xae724f","Magnetic gear","{3968300}",30241901,2,1.30916989726158e-06,1,0,5,0
"2418","0xaea0fe","Flow diverter","{34514642}",30241901,2,2.49830129391465e-07,0,0,1,0
"2419","0xaec5","Thermal insulation","{376725,538434}",30241901,2,6.17703324329278e-07,255,51,1,1
"2420","0xaec6","Thermal mass","{464784}",30241901,2,2.23738042488123e-08,56,42,6,1
"2421","0xaf6cd","Saline (medicine)","{383598,72279}",30241901,2,9.82043308640214e-09,104,94,3,0
"2422","0xaf79","Electron configuration","{1652166}",30241901,2,3.16338195583207e-06,131,182,3,1
"2423","0xaf84f","Electrical energy","{986082,3189350,39297}",30241901,2,0.000760069441384203,73,24,2,0
"2424","0xaf85e","P-wave","{6570}",30241901,2,6.33193283642857e-08,41,49,6,1
"2425","0xafb97","Position (vector)","{451864}",30241901,2,1.09390060575703e-07,50,52,6,0
"2426","0xafbf14","Reflective memory","{9122543}",30241901,2,1.29171429863143e-05,3,0,4,0
"2427","0xb02529","Endless (Frank Ocean album)","{7747210}",30241901,2,1.33625617099803e-06,4,0,8,9
"2428","0xb0b1a","Overhead power line","{1964044}",30241901,3,9.68785723973571e-06,68,109,4,1
"2429","0xb0e44","Complex event processing","{33281777}",30241901,2,1.89957985092857e-07,20,63,9,0
"2430","0xb1414","Control volume","{51939998,1611352}",30241901,2,1.6687218211985e-06,10,25,6,0
"2431","0xb1e12","Steady state","{92869}",30241901,2,5.65806068511495e-08,108,59,4,1
"2432","0xb1f9","Heat pump","{35950918,680153,1620068}",30241901,2,1.04753252676699e-06,101,116,2,1
"2433","0xb21c90","Peak power output","{3278462}",30241901,3,2.15285716438571e-06,1,0,9,0
"2434","0xb270","Ocean thermal energy conversion","{2178424}",30241901,4,1.98160716267321e-06,27,145,2,0
"2435","0xb27a26","Jet mill","{35766445}",30241901,2,1.21477833727094e-07,2,0,5,0
"2436","0xb2d4","Alarm device","{7483586}",30241901,2,1.48047484083831e-07,8,32,5,0
"2437","0xb323b","Vertical displacement","{1976987}",30241901,2,1.3747735329115e-06,4,6,3,0
"2438","0xb325b","Failure rate","{73922}",30241901,2,6.34229606529343e-08,41,65,4,0
"2439","0xb3368","Cross section (geometry)","{1872832,43439130}",30241901,3,1.55005715835771e-06,187,56,7,0
"2440","0xb3ab07","Aperiodic frequency","{911721,197369}",30241901,2,2.08061363537948e-07,4,0,6,0
"2441","0xb3edd","Colors of noise","{1323628,27819907}",30241901,2,9.27560799549164e-07,25,73,4,1
"2442","0xb3f2ee","Flow Energy","{767756,4886101}",30241901,2,2.35878263228348e-05,0,0,6,0
"2443","0xb41886","Solar phenomena","{552943}",30241901,2,1.08988393947027e-05,2,0,5,0
"2444","0xb425a","Silicone resin","{5389861}",30241901,2,1.51566093469684e-07,5,22,1,1
"2445","0xb461e","Silicic acid","{2449947}",30241901,2,3.33776304555925e-08,49,46,2,5
"2446","0xb49b1","G2 phase","{5747030}",30241901,2,1.86304946917995e-08,38,71,3,0
"2447","0xb4e85","Knowledge-based systems","{4130893}",30241901,2,1.82789759240297e-07,22,18,4,1
"2448","0xb530f","Coal gasification","{5969889}",30241901,2,8.88794242177589e-08,40,174,3,1
"2449","0xb55917","Route capacity","{1815477}",30241901,2,1.10089286815179e-07,4,0,2,0
"2450","0xb5b5ab","Primary direction","{1822690}",30241901,2,2.89730309973405e-07,1,0,2,0
"2451","0xb64f2","Sabatier reaction","{580584}",30241901,2,5.44941969735134e-06,21,35,3,0
"2452","0xb65b1","Thermal shock","{1456811}",30241901,2,7.33928578767857e-08,63,52,6,0
"2453","0xb660c","False brinelling","{14302084}",30241901,2,8.80714294521429e-07,5,14,3,0
"2454","0xb6d678","Priority Matrix","{39557531}",30241901,2,3.22928574657857e-06,2,0,8,6
"2455","0xb71ac5","Cooling load","{19144683}",30241901,2,2.12919939334851e-07,1,0,1,0
"2456","0xb73eb","Force density","{4862862}",30241901,2,1.61464287328929e-06,7,14,6,0
"2457","0xb7840","Monitor unit","{36008010}",30241901,2,1.32107144178214e-07,1,10,5,0
"2458","0xb78fd","Energy harvesting","{3172074,5602347,8123117}",30241901,2,1.10591977622554e-06,30,144,2,1
"2459","0xb798ab","Bearing pressure","{6676284}",30241901,2,1.42468488819643e-07,0,0,6,0
"2460","0xb7bc89","Linear regression","{2478672}",30241901,2,5.69873955278571e-07,179,0,4,0
"2461","0xb7c27","Consociationalism","{1824387}",30241901,2,1.21098215496696e-06,44,89,9,0
"2462","0xb8286","Primary energy","{1483198}",30241901,3,4.12249244244073e-07,25,59,6,0
"2463","0xb82ec","Energy transformation","{596713,33242353,5911609,1854628,801117,3315242,34184940,530248,15253070}",30241901,2,6.143241237903e-05,21,64,2,1
"2464","0xb87ce","Energy charge","{7440707}",30241901,2,5.18067232071429e-08,2,7,3,0
"2465","0xb8bc","Ultraviolet–visible spectroscopy","{5423127}",30241901,2,1.93757144794714e-06,40,85,6,1
"2466","0xb8ec3","Fuel gas","{580580,8025041}",30241901,2,3.72769196911592e-08,20,40,3,1
"2467","0xb90da","Threshold voltage","{53939,211447}",30241901,2,5.42190353690156e-08,35,20,4,0
"2468","0xb92be","Differential signaling","{4787312}",30241901,2,1.87506914317465e-06,52,62,4,0
"2469","0xb9365","Sugar refinery","{1882259}",30241901,2,1.76142858904286e-06,68,43,5,2
"2470","0xb95ba","Electric arc furnace","{1373372,1021200,254516}",30241901,2,1.37544662331045e-05,83,111,4,0
"2471","0xb99a5","Electrical contacts","{2359243,664839}",30241901,2,3.80405462508795e-08,13,21,4,0
"2472","0xb9a97","Terephthalic acid","{1644160}",30241901,2,2.36289200969164e-09,38,87,3,5
"2473","0xba21b","Crest factor","{407763}",30241901,2,1.36448693517404e-07,23,65,6,0
